id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,increment,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000734,0.509438,0.702868,0.506755,93.0598,190.721,148.201,0.0005,0.5272,0.758662,0.382743,-0.623036,0.67962,0.387224,0,0,0,0,0,0,0.997555,0.0698404,-0.00262942,-0.0834748,0.956292,-0.280245,0,0,0,0.64991,0.732375,-0.203084,-0.757112,0.623632,-0.194588,0.702445,0.251375,0.665869,-0.713571,0.156601,0.682857,-0.0583312,0.880117,0.471159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876451,0.438524,0.19882,-0.927411,0.313186,0.204506,-0.92044,0.137766,-0.365801,0.886221,0.267795,-0.378018,0.225042,0.973862,0.0307999,-0.373599,0.927023,0.0324495,-0.374914,0.75575,-0.536919,0,0,0
000735,0.505139,0.700784,0.506685,93.0598,190.721,148.201,0.0005,0.528212,0.760965,0.376729,-0.622251,0.678759,0.389988,0,0,0,0,0,0,0.997496,0.0698363,-0.011127,-0.083421,0.95559,-0.282644,0,0,0,0.648568,0.731634,-0.209931,-0.758023,0.623737,-0.190663,0.705884,0.252603,0.661756,0,0,0,-0.0578864,0.881088,0.469396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877709,0.439708,0.190484,-0.926133,0.312755,0.210862,-0.922979,0.139157,-0.358811,0.883338,0.26745,-0.384949,0.225075,0.974,0.0258023,-0.373599,0.927023,0.0324495,-0.3747,0.756453,-0.536077,0,0,0
000736,0.507707,0.707902,0.505516,93.0598,190.721,148.201,0.0005,0.526724,0.757119,0.386436,-0.620929,0.67731,0.394586,0,0,0,0,0,0,0.997577,0.0693408,-0.00562837,-0.0836016,0.957951,-0.274482,0,0,0,0.650315,0.732824,-0.200147,-0.758388,0.624039,-0.188208,0.702132,0.251263,0.666242,-0.711338,0.155602,0.685409,-0.0576409,0.876835,0.477323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876049,0.438883,0.1998,-0.926492,0.312348,0.209885,-0.921627,0.138449,-0.362541,0.88557,0.268643,-0.378942,0.224995,0.973665,0.0367955,-0.373485,0.926732,0.0409435,-0.375302,0.758836,-0.532275,0,0,0
000737,0.509474,0.704505,0.505178,93.0598,190.721,148.201,0.0005,0.526536,0.75772,0.385513,-0.622251,0.678759,0.389988,0,0,0,0,0,0,0.99759,0.0693417,-0.00262942,-0.0834961,0.956571,-0.279285,0,0,0,0.650487,0.732269,-0.201616,-0.757505,0.623308,-0.194097,0.70119,0.250926,0.66736,-0.712569,0.156383,0.683951,-0.0582495,0.878702,0.473803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87587,0.438794,0.200779,-0.927217,0.313121,0.205484,-0.920185,0.138234,-0.366266,0.885932,0.268752,-0.378017,0.225027,0.9738,0.0327987,-0.373568,0.926944,0.034948,-0.374583,0.756212,-0.536499,0,0,0
000738,0.502049,0.703338,0.504447,93.0598,190.721,148.201,0.0005,0.527886,0.760502,0.378118,-0.61976,0.676769,0.397342,0,0,0,0,0,0,0.997412,0.0698304,-0.017126,-0.0834748,0.956292,-0.280245,0,0,0,0.648588,0.73091,-0.212375,-0.758645,0.6249,-0.184278,0.705884,0.252603,0.661756,-0.707414,0.154235,0.689766,-0.0577506,0.878734,0.473804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87844,0.439514,0.187539,-0.924608,0.312241,0.218187,-0.924465,0.138874,-0.355074,0.881297,0.266835,-0.390018,0.225063,0.973948,0.0278015,-0.37305,0.926993,0.0389453,-0.374836,0.757877,-0.533967,0,0,0
000739,0.501794,0.705941,0.508539,93.0598,190.721,148.201,0.0005,0.528405,0.760371,0.377656,-0.619894,0.676916,0.396883,0,0,0,0,0,0,0.997412,0.0698304,-0.017126,-0.0836016,0.957951,-0.274482,0,0,0,0.648848,0.731944,-0.207975,-0.759524,0.624979,-0.180345,0.707892,0.253851,0.659127,-0.709219,0.155652,0.68759,-0.0577506,0.878734,0.473804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87844,0.439514,0.187539,-0.924871,0.311802,0.217699,-0.925788,0.139578,-0.351332,0.882454,0.267706,-0.386793,0.225039,0.973847,0.0312997,-0.372998,0.926861,0.0424422,-0.377126,0.760303,-0.528881,0,0,0
000740,0.503252,0.703431,0.502851,145.435,149.756,261.476,0.0005,0.496181,0.788888,0.362575,-0.646293,0.651245,0.397725,0,0,0,0,0,0,0.992608,0.117375,-0.0308528,-0.133688,0.947173,-0.291532,0,0,0,0.6095,0.758631,-0.23019,-0.790418,0.58458,-0.183047,0.700825,0.29388,0.649984,0,0,0,-0.0929271,0.880291,0.465245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858232,0.483717,0.171626,-0.9358,0.269963,0.226713,-0.934053,0.0896677,-0.345694,0.861763,0.304415,-0.405827,0.178176,0.983906,0.0134808,-0.41674,0.908448,0.0324067,-0.419886,0.729571,-0.539835,0,0,0
000741,0.502788,0.70196,0.506392,145.435,149.756,261.476,0.0005,0.496957,0.790104,0.358844,-0.647128,0.652091,0.394971,-0.649851,0.308586,-0.6946,0,0,0,0.992577,0.117371,-0.0318522,-0.133688,0.947173,-0.291532,0,0,0,0.609427,0.758542,-0.230677,-0.790491,0.584635,-0.182555,0.703516,0.295006,0.646558,0,0,0,-0.0931295,0.882366,0.461257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858678,0.483966,0.16867,-0.935878,0.270506,0.225739,-0.934958,0.0892519,-0.343347,0.862337,0.304616,-0.404456,0.178183,0.983942,0.0104813,-0.416766,0.908505,0.0304077,-0.419678,0.731241,-0.537733,0,0,0
000742,0.509685,0.705549,0.501183,145.435,149.756,261.476,0.0005,0.494727,0.785683,0.371412,-0.647405,0.652372,0.394052,0,0,0,0,0,0,0.992923,0.117412,-0.0178597,-0.134202,0.947248,-0.291052,0,0,0,0.611175,0.759892,-0.221425,-0.789064,0.583574,-0.191887,0.695401,0.291609,0.656796,-0.706786,0.129545,0.695465,-0.0927911,0.878898,0.467898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856213,0.482586,0.184415,-0.937931,0.270578,0.216964,-0.929857,0.0892671,-0.356927,0.865528,0.305205,-0.397128,0.17816,0.983818,0.0189794,-0.417226,0.90831,0.0299078,-0.418389,0.727932,-0.5432,0,0,0
000743,0.503248,0.701561,0.502202,145.435,149.756,261.476,0.0005,0.496473,0.789346,0.361176,-0.646572,0.651528,0.396807,0,0,0,0,0,0,0.992593,0.117373,-0.0313525,-0.133575,0.946302,-0.2944,0,0,0,0.609134,0.758183,-0.232622,-0.790419,0.583959,-0.185012,0.700825,0.29388,0.649984,-0.702833,0.129837,0.699406,-0.0930173,0.881215,0.463473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858382,0.4838,0.170641,-0.935661,0.270443,0.226713,-0.933833,0.090149,-0.346163,0.86138,0.30428,-0.406741,0.178183,0.983942,0.0104813,-0.416778,0.908532,0.0294082,-0.418487,0.729125,-0.541522,0,0,0
000744,0.506433,0.709911,0.503846,145.435,149.756,261.476,0.0005,0.493782,0.78606,0.371873,-0.645733,0.650678,0.399559,-0.647865,0.307089,-0.697113,0,0,0,0.99281,0.117399,-0.0233566,-0.134022,0.949736,-0.282912,0,0,0,0.611134,0.760631,-0.218987,-0.790564,0.584689,-0.182064,0.698313,0.292286,0.653397,-0.705669,0.129849,0.696541,-0.0926315,0.877263,0.470988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856771,0.482899,0.180975,-0.93631,0.270631,0.22379,-0.932543,0.0890213,-0.349913,0.864987,0.305545,-0.398045,0.17814,0.983713,0.0239771,-0.417107,0.908046,0.0384025,-0.420336,0.73241,-0.535624,0,0,0
000745,0.503232,0.705561,0.500914,145.435,149.756,261.476,0.0005,0.495396,0.78766,0.366299,-0.64517,0.650108,0.401392,-0.647776,0.304833,-0.698186,0,0,0,0.992608,0.117375,-0.0308528,-0.133763,0.947749,-0.289618,0,0,0,0.609718,0.758898,-0.228731,-0.790861,0.584287,-0.182063,0.69883,0.293587,0.65226,-0.701891,0.129156,0.700477,-0.0927456,0.878432,0.468781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858176,0.483113,0.173596,-0.935224,0.270317,0.22866,-0.933709,0.0896348,-0.346632,0.861572,0.304348,-0.406284,0.178168,0.983862,0.0164802,-0.417153,0.908147,0.0354047,-0.419584,0.730054,-0.539416,0,0,0
000746,0.507927,0.706693,0.506131,145.435,149.756,261.476,0.0005,0.495001,0.787041,0.368159,-0.647682,0.652652,0.393133,0,0,0,0,0,0,0.992806,0.117902,-0.0208579,-0.133875,0.948607,-0.286746,0,0,0,0.610995,0.760461,-0.219962,-0.789973,0.58425,-0.185995,0.699023,0.293126,0.652261,-0.708835,0.129921,0.693306,-0.0929045,0.880059,0.465687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857095,0.482507,0.180484,-0.937374,0.270937,0.218915,-0.932147,0.0894857,-0.350849,0.865923,0.305874,-0.395751,0.178158,0.983809,0.0194793,-0.417194,0.908239,0.0324065,-0.420244,0.731227,-0.53731,0,0,0
000747,0.502531,0.701006,0.5037,145.435,149.756,261.476,0.0005,0.496438,0.790219,0.35931,-0.647206,0.651458,0.395889,-0.648608,0.306335,-0.696754,0,0,0,0.992545,0.117367,-0.0328517,-0.133594,0.946447,-0.293922,0,0,0,0.609061,0.758093,-0.233109,-0.790568,0.584069,-0.18403,0.702322,0.294506,0.648082,0,0,0,-0.0930847,0.881906,0.462144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858678,0.483966,0.16867,-0.9358,0.269963,0.226713,-0.934568,0.0897169,-0.344286,0.861354,0.303741,-0.407198,0.178185,0.983951,0.00948136,-0.416778,0.908532,0.0294082,-0.419621,0.7291,-0.540677,0,0,0
000748,0.50697,0.704701,0.502617,145.435,149.756,261.476,0.0005,0.495199,0.78735,0.367229,-0.647128,0.652091,0.394971,0,0,0,0,0,0,0.99281,0.117399,-0.0233566,-0.133726,0.947462,-0.290575,0,0,0,0.609973,0.760001,-0.224347,-0.789673,0.584027,-0.18796,0.697432,0.293543,0.653775,-0.705669,0.129849,0.696541,-0.0933792,0.879776,0.466128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857408,0.482683,0.178517,-0.936951,0.270815,0.220866,-0.931797,0.0894523,-0.351785,0.864211,0.304744,-0.400337,0.178168,0.983862,0.0164802,-0.417214,0.908283,0.0309073,-0.418318,0.729844,-0.540683,0,0,0
000749,0.50861,0.706414,0.502322,145.435,149.756,261.476,0.0005,0.494404,0.786106,0.370946,-0.647128,0.652091,0.394971,-0.645025,0.305741,-0.700332,0,0,0,0.992885,0.117408,-0.0198585,-0.133801,0.948036,-0.288661,0,0,0,0.611175,0.759892,-0.221425,-0.789522,0.583914,-0.188942,0.696611,0.292116,0.655287,-0.706786,0.129545,0.695465,-0.0932884,0.878846,0.467896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856779,0.48233,0.18245,-0.937374,0.270937,0.218915,-0.930742,0.0893516,-0.354592,0.865362,0.305677,-0.397128,0.177666,0.983898,0.0194792,-0.417201,0.908254,0.0319068,-0.418318,0.729844,-0.540683,0,0,0
000750,0.502564,0.705952,0.509852,164.408,176.797,78.0812,0.0005,0.529316,0.761858,0.373358,-0.620735,0.678515,0.392817,0,0,0,0,0,0,0.99741,0.0697637,-0.0175276,-0.0839763,0.957035,-0.277545,0,0,0,0.649501,0.730546,-0.210835,-0.759371,0.624486,-0.182684,0.709252,0.255877,0.656878,-0.709791,0.158922,0.686251,-0.0572815,0.881229,0.469206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878556,0.44028,0.185182,-0.92478,0.313306,0.215919,-0.925911,0.137482,-0.351835,0.882774,0.266257,-0.387061,0.225036,0.973966,0.0273769,-0.37301,0.927054,0.0378653,-0.37711,0.758907,-0.530894,0,0,0
000751,0.501818,0.705879,0.506272,164.408,176.797,78.0812,0.0005,0.528474,0.761532,0.375212,-0.619437,0.677831,0.396033,0,0,0,0,0,0,0.997392,0.0697624,-0.0185274,-0.0839337,0.95648,-0.279466,0,0,0,0.648469,0.730896,-0.212788,-0.759618,0.624042,-0.183175,0.707056,0.256148,0.659136,-0.707106,0.158324,0.689155,-0.0572011,0.87982,0.471853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878556,0.44028,0.185182,-0.924426,0.312659,0.218359,-0.925562,0.137431,-0.352771,0.881615,0.265389,-0.390286,0.225036,0.973966,0.0273769,-0.372996,0.927019,0.0388645,-0.377306,0.757029,-0.533429,0,0,0
000752,0.502544,0.706171,0.507325,164.408,176.797,78.0812,0.0005,0.528885,0.761246,0.375213,-0.620205,0.677933,0.394655,0,0,0,0,0,0,0.99741,0.0697637,-0.0175276,-0.083955,0.956758,-0.278505,0,0,0,0.649359,0.730389,-0.211812,-0.759547,0.623983,-0.183667,0.707536,0.255789,0.658761,-0.708667,0.157647,0.687705,-0.057228,0.88029,0.470971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878614,0.43975,0.186165,-0.924472,0.313202,0.217383,-0.925388,0.137405,-0.353239,0.882361,0.265612,-0.388444,0.225036,0.973966,0.0273769,-0.373003,0.927037,0.0383649,-0.376644,0.757952,-0.532587,0,0,0
000753,0.503738,0.709898,0.505932,164.408,176.797,78.0812,0.0005,0.527579,0.759392,0.380767,-0.618903,0.677244,0.397869,0,0,0,0,0,0,0.997458,0.0697671,-0.0145282,-0.0840397,0.957861,-0.274663,0,0,0,0.649756,0.731575,-0.206434,-0.759759,0.624158,-0.182192,0.705532,0.254535,0.66139,-0.707887,0.157986,0.68843,-0.0570932,0.877928,0.475376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877546,0.439777,0.191075,-0.924472,0.313202,0.217383,-0.924584,0.13678,-0.355577,0.883104,0.265834,-0.3866,0.224994,0.973788,0.0333731,-0.373399,0.92668,0.0428607,-0.377441,0.758447,-0.531315,0,0,0
000754,0.500665,0.701317,0.504666,164.408,176.797,78.0812,0.0005,0.529548,0.763056,0.370572,-0.620338,0.678079,0.394196,0,0,0,0,0,0,0.997332,0.0697583,-0.0215268,-0.0837817,0.954506,-0.286179,0,0,0,0.647456,0.729772,-0.219621,-0.758873,0.624075,-0.186124,0.708325,0.255542,0.658008,-0.705759,0.158025,0.690603,-0.0573215,0.881931,0.467881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879517,0.4402,0.180759,-0.924059,0.313062,0.219335,-0.925562,0.137431,-0.352771,0.87978,0.265361,-0.394425,0.225078,0.974138,0.0198796,-0.373069,0.927203,0.0333683,-0.375684,0.754845,-0.537653,0,0,0
000755,0.509539,0.701267,0.507608,164.408,176.797,78.0812,0.0005,0.528041,0.760917,0.377065,-0.623105,0.681867,0.383141,0,0,0,0,0,0,0.997555,0.0697739,-0.00403109,-0.0837817,0.954506,-0.286179,0,0,0,0.649548,0.731344,-0.207901,-0.757655,0.621772,-0.198389,0.704117,0.254556,0.662888,-0.714455,0.158423,0.68151,-0.0579,0.883296,0.465226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876631,0.43988,0.194998,-0.927456,0.314211,0.202721,-0.92084,0.136227,-0.36537,0.885894,0.267191,-0.379212,0.22506,0.974064,0.0233786,-0.373609,0.927211,0.0263716,-0.3762,0.752483,-0.540595,0,0,0
000756,0.500861,0.707907,0.50004,164.408,176.797,78.0812,0.0005,0.527278,0.759833,0.380304,-0.617927,0.675426,0.402451,0,0,0,0,0,0,0.997377,0.0692602,-0.0210269,-0.0839229,0.956341,-0.279946,0,0,0,0.648255,0.730658,-0.214253,-0.760076,0.623771,-0.182192,0.703635,0.254913,0.663262,-0.702706,0.155809,0.694211,-0.0569979,0.876262,0.478452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878223,0.440114,0.187147,-0.923114,0.312743,0.223723,-0.92476,0.136806,-0.355109,0.879446,0.265784,-0.394884,0.22502,0.973896,0.0298756,-0.372936,0.926867,0.0428608,-0.376603,0.755588,-0.535964,0,0,0
000757,0.50473,0.704175,0.50237,164.408,176.797,78.0812,0.0005,0.527606,0.760299,0.378916,-0.619969,0.678416,0.394196,0,0,0,0,0,0,0.997443,0.0702672,-0.0130285,-0.0838255,0.955075,-0.284262,0,0,0,0.648843,0.730564,-0.212788,-0.758293,0.623596,-0.190052,0.703663,0.25386,0.663637,-0.706878,0.157762,0.689518,-0.0571877,0.879584,0.472294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877407,0.440266,0.190584,-0.925348,0.31297,0.213966,-0.922814,0.136519,-0.360245,0.881989,0.265501,-0.389365,0.225046,0.974005,0.0258776,-0.37352,0.926985,0.0343676,-0.375659,0.753655,-0.539337,0,0,0
000758,0.503463,0.709158,0.504702,164.408,176.797,78.0812,0.0005,0.527579,0.759392,0.380767,-0.618903,0.677244,0.397869,0,0,0,0,0,0,0.997443,0.069766,-0.015528,-0.0839975,0.957312,-0.276585,0,0,0,0.649548,0.731344,-0.207901,-0.759618,0.624042,-0.183175,0.70474,0.254781,0.662139,-0.707323,0.157348,0.689155,-0.057066,0.877453,0.476256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877631,0.439819,0.190584,-0.924369,0.313167,0.217871,-0.924438,0.13777,-0.355576,0.882445,0.266681,-0.387522,0.225002,0.97382,0.0323738,-0.373407,0.9267,0.0423612,-0.377092,0.75773,-0.532585,0,0,0
000759,0.504844,0.701773,0.508916,164.408,176.797,78.0812,0.0005,0.52912,0.762449,0.372429,-0.621809,0.680441,0.387754,0,0,0,0,0,0,0.997472,0.069768,-0.0135284,-0.0838255,0.955075,-0.284262,0,0,0,0.649217,0.730232,-0.212789,-0.758854,0.622763,-0.190543,0.707845,0.255901,0.658384,-0.711572,0.158806,0.684431,-0.0574011,0.883328,0.465228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877999,0.440561,0.187147,-0.926051,0.313208,0.210546,-0.924159,0.137223,-0.356511,0.883474,0.265945,-0.385678,0.225065,0.974087,0.0223789,-0.373562,0.927091,0.0308695,-0.376037,0.755569,-0.536388,0,0,0
000760,0.504771,0.700738,0.501089,144.937,136.236,229.964,0.0005,0.502343,0.785747,0.360905,-0.642647,0.659323,0.390253,0,0,0,0,0,0,0.993853,0.107554,-0.0262302,-0.123838,0.945679,-0.300593,0,0,0,0.617316,0.751323,-0.233312,-0.783351,0.59091,-0.192838,0.699998,0.289449,0.652856,0,0,0,-0.0863077,0.88394,0.459566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86224,0.475923,0.173318,-0.934591,0.279736,0.219744,-0.930715,0.0967208,-0.352725,0.865806,0.29473,-0.404369,0.187244,0.982292,0.00652514,-0.408931,0.912291,0.0223706,-0.4097,0.729026,-0.548331,0,0,0
000761,0.504805,0.705903,0.502175,144.937,136.236,229.964,0.0005,0.501355,0.784224,0.365563,-0.641556,0.658197,0.393932,0,0,0,0,0,0,0.993879,0.107557,-0.0252307,-0.124121,0.948036,-0.292954,0,0,0,0.618201,0.752385,-0.227474,-0.78411,0.591485,-0.187929,0.699887,0.288862,0.653235,-0.704438,0.13937,0.695948,-0.0861015,0.88164,0.464001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861384,0.476024,0.177255,-0.934025,0.280089,0.221695,-0.931188,0.0972724,-0.351321,0.866951,0.295117,-0.401623,0.18723,0.982216,0.0140241,-0.408858,0.912125,0.029368,-0.410842,0.732139,-0.543306,0,0,0
000762,0.505897,0.702988,0.505471,144.937,136.236,229.964,0.0005,0.502245,0.785596,0.361372,-0.642831,0.660231,0.388411,0,0,0,0,0,0,0.993927,0.107562,-0.0232315,-0.124033,0.947306,-0.295344,0,0,0,0.618128,0.752297,-0.227961,-0.783882,0.590685,-0.191365,0.701505,0.290071,0.650961,-0.70794,0.139548,0.692349,-0.0863487,0.884397,0.458678,0,0,0,0.264734,0.593321,0.760189,0,0,0,0,0,0,0,0,0,0.861616,0.476151,0.175779,-0.935218,0.279924,0.216817,-0.931065,0.096757,-0.351789,0.868089,0.295501,-0.398875,0.187239,0.982263,0.0100248,-0.408912,0.912248,0.0243699,-0.411148,0.731657,-0.543724,0,0,0
000763,0.508043,0.706494,0.506109,144.937,136.236,229.964,0.0005,0.501156,0.783917,0.366494,-0.642831,0.660231,0.388411,0,0,0,0,0,0,0.993976,0.108071,-0.0182338,-0.12419,0.948616,-0.291042,0,0,0,0.618749,0.753821,-0.221141,-0.784182,0.590286,-0.191365,0.699697,0.289325,0.653235,-0.709733,0.13939,0.690543,-0.0862049,0.882793,0.461785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860997,0.475241,0.18119,-0.935734,0.280079,0.214376,-0.930188,0.0966663,-0.354128,0.869967,0.296135,-0.394286,0.187224,0.982187,0.0160235,-0.408881,0.912177,0.0273688,-0.410928,0.733333,-0.541628,0,0,0
000764,0.502156,0.709732,0.502606,144.937,136.236,229.964,0.0005,0.501056,0.783763,0.366959,-0.639762,0.656343,0.399898,-0.645505,0.308659,-0.698607,0,0,0,0.993662,0.10854,-0.0292288,-0.124328,0.949764,-0.287213,0,0,0,0.618033,0.752963,-0.226013,-0.78544,0.591866,-0.181049,0.701094,0.28936,0.65172,-0.702289,0.139457,0.698098,-0.085914,0.879552,0.467982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861693,0.476193,0.175287,-0.932733,0.279702,0.227541,-0.933027,0.0964572,-0.346636,0.866028,0.295332,-0.403454,0.187214,0.982135,0.0190224,-0.40875,0.911881,0.0373628,-0.411969,0.735225,-0.538261,0,0,0
000765,0.500785,0.705748,0.502041,144.937,136.236,229.964,0.0005,0.502147,0.785444,0.361838,-0.63982,0.657122,0.398523,0,0,0,0,0,0,0.993609,0.108031,-0.0327271,-0.124156,0.948326,-0.291998,0,0,0,0.617465,0.751502,-0.23234,-0.784994,0.592155,-0.182033,0.702106,0.290319,0.650201,-0.701797,0.138341,0.698815,-0.0860599,0.881178,0.464886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86245,0.476609,0.170362,-0.932515,0.279637,0.228515,-0.933492,0.0970079,-0.345228,0.86446,0.294275,-0.407567,0.187233,0.982236,0.0125244,-0.408364,0.912245,0.0323665,-0.411932,0.733083,-0.541204,0,0,0
000766,0.504852,0.701792,0.501436,144.937,136.236,229.964,0.0005,0.502147,0.785444,0.361838,-0.642376,0.659043,0.391173,0,0,0,0,0,0,0.993825,0.108054,-0.0252307,-0.123909,0.946274,-0.298685,0,0,0,0.617153,0.751909,-0.231853,-0.783504,0.591026,-0.191856,0.699506,0.289787,0.653235,-0.704535,0.138879,0.695948,-0.0862666,0.883482,0.460454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861846,0.476277,0.174302,-0.934591,0.279736,0.219744,-0.930715,0.0967208,-0.352725,0.866189,0.294859,-0.403454,0.187242,0.982281,0.00802502,-0.408917,0.912259,0.0238701,-0.408918,0.730716,-0.546663,0,0,0
000767,0.506193,0.703113,0.507935,144.937,136.236,229.964,0.0005,0.50254,0.786049,0.359973,-0.64337,0.660788,0.386568,-0.644323,0.310309,-0.698968,0,0,0,0.993938,0.107564,-0.0227318,-0.124086,0.947744,-0.29391,0,0,0,0.618033,0.752963,-0.226013,-0.783733,0.5912,-0.190384,0.702707,0.290567,0.649441,0,0,0,-0.0864305,0.885309,0.4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861934,0.475756,0.175287,-0.935529,0.280017,0.215352,-0.931415,0.0967932,-0.350853,0.869004,0.295282,-0.397041,0.187238,0.982258,0.0105247,-0.408912,0.912248,0.0243699,-0.410928,0.733333,-0.541628,0,0,0
000768,0.509035,0.704138,0.504077,144.937,136.236,229.964,0.0005,0.501676,0.7838,0.36603,-0.643728,0.660439,0.386567,-0.640536,0.308478,-0.703246,0,0,0,0.994002,0.108074,-0.0167346,-0.124051,0.947452,-0.294866,0,0,0,0.618779,0.753077,-0.223578,-0.782964,0.590617,-0.19529,0.698488,0.288826,0.654748,-0.708862,0.140238,0.691266,-0.0867643,0.883434,0.460452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860596,0.475591,0.182172,-0.935754,0.281128,0.212911,-0.928949,0.0965383,-0.357399,0.869754,0.295536,-0.395205,0.186741,0.982323,0.0130242,-0.408922,0.91227,0.0233703,-0.409749,0.73119,-0.545405,0,0,0
000769,0.506009,0.7007,0.509065,144.937,136.236,229.964,0.0005,0.503125,0.786952,0.357172,-0.644532,0.661269,0.383799,0,0,0,0,0,0,0.993884,0.108061,-0.0227318,-0.123998,0.947012,-0.296299,0,0,0,0.617669,0.752527,-0.228447,-0.78403,0.59017,-0.192347,0.703906,0.291062,0.647919,-0.710652,0.14008,0.689458,-0.0865727,0.886897,0.453784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862316,0.475965,0.172825,-0.935734,0.280079,0.214376,-0.931763,0.0968292,-0.349917,0.868815,0.295219,-0.397499,0.187244,0.982288,0.0070251,-0.408944,0.912321,0.020871,-0.410973,0.732377,-0.542886,0,0,0
000770,0.504192,0.705871,0.500759,216.809,77.0532,299.72,0.0005,0.473147,0.810504,0.345275,-0.662086,0.638332,0.392651,-0.662407,0.269971,-0.698808,0,0,0,0.988183,0.147528,-0.0415848,-0.166892,0.93628,-0.309074,0,0,0,0.58277,0.77321,-0.250052,-0.810344,0.554886,-0.188266,0.69494,0.329248,0.639261,-0.69919,0.122947,0.704285,-0.116389,0.885059,0.450693,0,0,0,0.248539,0.613096,0.749894,0,0,0,0,0,0,0,0,0,0.843688,0.513615,0.156173,-0.941718,0.245203,0.23031,-0.938682,0.0522414,-0.340803,0.848119,0.322599,-0.420268,0.146666,0.989165,-0.00648246,-0.445739,0.894959,0.019117,-0.446945,0.704307,-0.551536,0,0,0
000771,0.508738,0.704014,0.504456,216.809,77.0532,299.72,0.0005,0.473235,0.810652,0.344806,-0.664872,0.641033,0.383435,-0.66219,0.267722,-0.699878,0,0,0,0.988439,0.148072,-0.032593,-0.167282,0.935581,-0.310974,0,0,0,0.583848,0.773793,-0.245694,-0.809158,0.55407,-0.195626,0.694148,0.329426,0.640029,0,0,0,-0.117242,0.887883,0.444879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84301,0.513204,0.161109,-0.943647,0.246739,0.220569,-0.936624,0.0521279,-0.346437,0.851622,0.323923,-0.412085,0.14617,0.989227,-0.0079822,-0.445784,0.895051,0.012618,-0.446506,0.703604,-0.552787,0,0,0
