id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000797,0.505164,0.704689,0.505296,256.938,257.182,336.429,0.460887,0.80187,0.380246,-0.672318,0.603465,0.428741,-0.678217,0.293647,-0.673642,0,0,0,0.98432,0.171473,-0.0413685,-0.189682,0.948025,-0.255478,0,0,0,0.564014,0.798011,-0.212291,-0.823565,0.546939,-0.150326,0.697869,0.309523,0.64589,0,0,0,-0.129651,0.859431,0.494539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834228,0.523064,0.174547,-0.944962,0.21221,0.249025,-0.943693,0.0500559,-0.327014,0.837984,0.36361,-0.406903,0.126107,0.991016,0.0445432,-0.463805,0.883205,0.0695247,-0.468227,0.724768,-0.505445,0,0,0
000798,0.505081,0.704631,0.504887,256.938,257.182,336.429,0.460791,0.801706,0.380709,-0.672318,0.603465,0.428741,-0.677908,0.293513,-0.674011,0,0,0,0.98432,0.171473,-0.0413685,-0.189682,0.948025,-0.255478,0,0,0,0.564014,0.798011,-0.212291,-0.823565,0.546939,-0.150326,0.69667,0.310632,0.646652,0,0,0,-0.129616,0.859186,0.494974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834228,0.523064,0.174547,-0.944731,0.212671,0.249509,-0.943666,0.0505552,-0.327014,0.837598,0.363988,-0.407359,0.126107,0.991016,0.0445432,-0.463805,0.883205,0.0695247,-0.468512,0.724284,-0.505875,0,0,0
000799,0.50501,0.705252,0.504728,256.938,257.182,336.429,0.460695,0.801541,0.381171,-0.671999,0.603178,0.429644,-0.677619,0.295023,-0.673642,0,0,0,0.98432,0.171473,-0.0413685,-0.189729,0.948276,-0.254511,0,0,0,0.564076,0.798097,-0.211803,-0.823628,0.546981,-0.149832,0.696873,0.310175,0.646653,0,0,0,-0.129581,0.858941,0.495408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834154,0.523018,0.17504,-0.94484,0.212183,0.249509,-0.943693,0.0500559,-0.327014,0.837598,0.363988,-0.407359,0.126101,0.990971,0.045542,-0.463773,0.883143,0.0705223,-0.468647,0.724498,-0.505443,0,0,0
000800,0.504609,0.705147,0.505412,95.3455,297.943,97.1959,0.537709,0.738463,0.406868,-0.61229,0.672829,0.415215,-0.615192,0.379674,-0.690932,0,0,0,0.998412,0.0558932,-0.0069868,-0.0686126,0.966795,-0.24617,0,0,0,0.660818,0.728319,-0.181301,-0.748886,0.641083,-0.167873,0.706001,0.220147,0.673125,-0.709272,0.143205,0.690236,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883131,0.419943,0.209113,-0.921586,0.318634,0.2217,-0.920018,0.164205,-0.355815,0.888294,0.267224,-0.373532,0.239051,0.968886,0.0641525,-0.360071,0.930428,0.068209,-0.362068,0.780875,-0.509059,0,0,0
000801,0.504526,0.705022,0.504799,95.3455,297.943,97.1959,0.537184,0.738594,0.407324,-0.61215,0.672675,0.415669,-0.615915,0.377182,-0.691652,0,0,0,0.998412,0.0558932,-0.0069868,-0.0685978,0.966549,-0.247139,0,0,0,0.660448,0.728655,-0.1813,-0.748561,0.641463,-0.167873,0.705531,0.220525,0.673494,0,0,0,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883131,0.419943,0.209113,-0.921586,0.318634,0.2217,-0.919842,0.163158,-0.356749,0.887971,0.267649,-0.373995,0.239059,0.968916,0.0636536,-0.360071,0.930428,0.068209,-0.362765,0.779992,-0.509916,0,0,0
000802,0.505024,0.705196,0.50504,95.3455,297.943,97.1959,0.537063,0.73843,0.40778,-0.612429,0.672983,0.41476,-0.615391,0.378034,-0.691653,0,0,0,0.998419,0.0558935,-0.00598694,-0.0686126,0.966795,-0.24617,0,0,0,0.660509,0.728722,-0.180809,-0.748759,0.640974,-0.168859,0.705209,0.220425,0.673864,-0.709709,0.142782,0.689874,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882941,0.419854,0.21009,-0.921528,0.319143,0.221213,-0.919667,0.164143,-0.356749,0.888328,0.267756,-0.373068,0.239051,0.968886,0.0641525,-0.360071,0.930428,0.068209,-0.362765,0.779992,-0.509916,0,0,0
000803,0.504642,0.704724,0.505273,95.3455,297.943,97.1959,0.537305,0.738757,0.406867,-0.612429,0.672983,0.41476,-0.616438,0.37633,-0.69165,0,0,0,0.998412,0.0558932,-0.0069868,-0.0685978,0.966549,-0.247139,0,0,0,0.660448,0.728655,-0.1813,-0.748823,0.641029,-0.168366,0.70615,0.21967,0.673125,-0.709272,0.143205,0.690236,-0.046518,0.863311,0.502524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883131,0.419943,0.209113,-0.921586,0.318634,0.2217,-0.91993,0.163682,-0.356282,0.88815,0.267702,-0.373531,0.239067,0.968947,0.0631547,-0.360083,0.93046,0.0677102,-0.362765,0.779992,-0.509916,0,0,0
000804,0.505473,0.704807,0.505343,95.3455,297.943,97.1959,0.537063,0.73843,0.40778,-0.612707,0.67329,0.41385,-0.614604,0.379311,-0.691654,0,0,0,0.998449,0.0553945,-0.00548702,-0.0685978,0.966549,-0.247139,0,0,0,0.660571,0.728788,-0.180317,-0.748369,0.641298,-0.169352,0.705209,0.220425,0.673864,-0.710047,0.14285,0.689512,-0.046518,0.863311,0.502524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882631,0.42026,0.210579,-0.922004,0.318778,0.21975,-0.919403,0.163588,-0.357683,0.888685,0.267863,-0.37214,0.239051,0.968886,0.0641525,-0.360095,0.930491,0.0672113,-0.362311,0.780202,-0.509917,0,0,0
000805,0.504591,0.705077,0.504909,95.3455,297.943,97.1959,0.537184,0.738594,0.407324,-0.61215,0.672675,0.415669,-0.615915,0.377182,-0.691652,0,0,0,0.998412,0.0558932,-0.0069868,-0.0685978,0.966549,-0.247139,0,0,0,0.660448,0.728655,-0.1813,-0.748561,0.641463,-0.167873,0.706298,0.219193,0.673125,0,0,0,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883131,0.419943,0.209113,-0.921586,0.318634,0.2217,-0.919842,0.163158,-0.356749,0.888115,0.26717,-0.373995,0.239051,0.968886,0.0641525,-0.360071,0.930428,0.068209,-0.362765,0.779992,-0.509916,0,0,0
000806,0.504828,0.704642,0.505105,95.3455,297.943,97.1959,0.537305,0.738757,0.406867,-0.612429,0.672983,0.41476,-0.615391,0.378034,-0.691653,0,0,0,0.998388,0.0563925,-0.00648687,-0.0685978,0.966549,-0.247139,0,0,0,0.660448,0.728655,-0.1813,-0.748759,0.640974,-0.168859,0.70615,0.21967,0.673125,-0.709272,0.143205,0.690236,-0.046518,0.863311,0.502524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882821,0.42035,0.209601,-0.921691,0.31867,0.221213,-0.919755,0.163651,-0.356749,0.888294,0.267224,-0.373532,0.239067,0.968947,0.0631547,-0.360095,0.930491,0.0672113,-0.362311,0.780202,-0.509917,0,0,0
000807,0.504666,0.705062,0.505278,95.3455,297.943,97.1959,0.537709,0.738463,0.406868,-0.612799,0.672646,0.414759,-0.615423,0.378641,-0.691293,0,0,0,0.998412,0.0558932,-0.0069868,-0.0686126,0.966795,-0.24617,0,0,0,0.660448,0.728655,-0.1813,-0.749148,0.640649,-0.168366,0.70615,0.21967,0.673125,-0.709272,0.143205,0.690236,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883131,0.419943,0.209113,-0.921586,0.318634,0.2217,-0.920018,0.164205,-0.355815,0.888294,0.267224,-0.373532,0.239051,0.968886,0.0641525,-0.360071,0.930428,0.068209,-0.36287,0.780224,-0.509485,0,0,0
000808,0.50504,0.705425,0.505445,95.3455,297.943,97.1959,0.537063,0.73843,0.40778,-0.612429,0.672983,0.41476,-0.61516,0.379067,-0.691293,0,0,0,0.998419,0.0558935,-0.00598694,-0.0686126,0.966795,-0.24617,0,0,0,0.660571,0.728788,-0.180317,-0.748823,0.641029,-0.168366,0.706298,0.219193,0.673125,0,0,0,-0.0465065,0.86306,0.502956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882941,0.419854,0.21009,-0.921795,0.318706,0.220725,-0.919755,0.163651,-0.356749,0.888507,0.267809,-0.372604,0.239051,0.968886,0.0641525,-0.360071,0.930428,0.068209,-0.362522,0.780666,-0.509057,0,0,0
000809,0.505025,0.705013,0.50456,95.3455,297.943,97.1959,0.537063,0.73843,0.40778,-0.61178,0.673011,0.41567,-0.616111,0.37554,-0.692371,0,0,0,0.998419,0.0558935,-0.00598694,-0.0685978,0.966549,-0.247139,0,0,0,0.660818,0.728319,-0.181301,-0.748759,0.640974,-0.168859,0.705507,0.21947,0.673864,0,0,0,-0.046495,0.862809,0.503388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882941,0.419854,0.21009,-0.921691,0.31867,0.221213,-0.91949,0.163096,-0.357683,0.888328,0.267756,-0.373068,0.239051,0.968886,0.0641525,-0.360083,0.93046,0.0677102,-0.361857,0.780412,-0.509919,0,0,0
000810,0.505046,0.705101,0.505499,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.996893,0.0776124,-0.0134409,-0.0916692,0.955561,-0.280178,0,0,0,0.643292,0.736357,-0.209649,-0.763807,0.617587,-0.187574,0.703213,0.259991,0.661737,0,0,0,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874342,0.446475,0.190226,-0.927605,0.305993,0.214283,-0.924789,0.13079,-0.357295,0.880598,0.273218,-0.387168,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.383707,0.75231,-0.535536,0,0,0
000811,0.505037,0.704786,0.505434,82.3287,180.456,185.617,0.522329,0.764441,0.377892,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.996893,0.0776124,-0.0134409,-0.0916454,0.955282,-0.281137,0,0,0,0.643529,0.735871,-0.210628,-0.763807,0.617587,-0.187574,0.703213,0.259991,0.661737,-0.709318,0.152319,0.688235,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874115,0.44692,0.190225,-0.927605,0.305993,0.214283,-0.924789,0.13079,-0.357295,0.880598,0.273218,-0.387168,0.217419,0.975683,0.0277941,-0.380731,0.923972,0.0363343,-0.382815,0.752761,-0.53554,0,0,0
000812,0.504895,0.70514,0.505375,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.996893,0.0776124,-0.0134409,-0.0916692,0.955561,-0.280178,0,0,0,0.643223,0.736279,-0.210138,-0.763566,0.618035,-0.187083,0.703213,0.259991,0.661737,-0.709422,0.15183,0.688235,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874115,0.44692,0.190225,-0.927605,0.305993,0.214283,-0.924859,0.130294,-0.357295,0.88045,0.273696,-0.387168,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.383707,0.75231,-0.535536,0,0,0
000813,0.504655,0.704771,0.505075,82.3287,180.456,185.617,0.522329,0.764441,0.377892,-0.62577,0.673312,0.39378,0,0,0,0,0,0,0.996879,0.0776113,-0.0144406,-0.0916454,0.955282,-0.281137,0,0,0,0.643459,0.735792,-0.211116,-0.763566,0.618035,-0.187083,0.70304,0.26046,0.661736,-0.709086,0.151759,0.688598,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8742,0.446963,0.189734,-0.92766,0.305484,0.214771,-0.924859,0.130294,-0.357295,0.880228,0.273104,-0.38809,0.217422,0.975696,0.0272944,-0.380731,0.923972,0.0363343,-0.382815,0.752761,-0.53554,0,0,0
000814,0.50472,0.704972,0.504776,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625136,0.673363,0.394699,0,0,0,0,0,0,0.996847,0.0781103,-0.0139408,-0.0916454,0.955282,-0.281137,0,0,0,0.643153,0.7362,-0.210627,-0.763807,0.617587,-0.187574,0.703213,0.259991,0.661737,0,0,0,-0.0636337,0.879028,0.472505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874427,0.446518,0.189735,-0.927401,0.305925,0.215259,-0.924789,0.13079,-0.357295,0.880228,0.273104,-0.38809,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.382815,0.752761,-0.53554,0,0,0
000815,0.505247,0.705195,0.505369,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.9969,0.0776129,-0.012941,-0.0916692,0.955561,-0.280178,0,0,0,0.643292,0.736357,-0.209649,-0.763807,0.617587,-0.187574,0.703386,0.259522,0.661737,-0.709863,0.151413,0.687872,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87403,0.446877,0.190716,-0.927863,0.305551,0.213794,-0.924574,0.12975,-0.358229,0.880783,0.273276,-0.386707,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.383261,0.752536,-0.535538,0,0,0
000816,0.504667,0.705124,0.505475,82.3287,180.456,185.617,0.522329,0.764441,0.377892,-0.62527,0.673507,0.39424,0,0,0,0,0,0,0.996847,0.0781103,-0.0139408,-0.0916692,0.955561,-0.280178,0,0,0,0.643529,0.735871,-0.210628,-0.763953,0.617705,-0.186592,0.70418,0.259282,0.660987,-0.709422,0.15183,0.688235,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8742,0.446963,0.189734,-0.92766,0.305484,0.214771,-0.924928,0.129799,-0.357295,0.88045,0.273696,-0.387168,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.382161,0.753691,-0.534699,0,0,0
000817,0.505124,0.705268,0.50527,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.996893,0.0776124,-0.0134409,-0.0916692,0.955561,-0.280178,0,0,0,0.643292,0.736357,-0.209649,-0.763807,0.617587,-0.187574,0.703386,0.259522,0.661737,-0.709318,0.152319,0.688235,-0.0636337,0.879028,0.472505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87403,0.446877,0.190716,-0.927605,0.305993,0.214283,-0.924682,0.13027,-0.357762,0.880598,0.273218,-0.387168,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.383261,0.752536,-0.535538,0,0,0
000818,0.505226,0.705091,0.50524,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625404,0.673652,0.39378,0,0,0,0,0,0,0.996861,0.0781113,-0.012941,-0.0916692,0.955561,-0.280178,0,0,0,0.643292,0.736357,-0.209649,-0.763807,0.617587,-0.187574,0.703559,0.259053,0.661737,-0.709318,0.152319,0.688235,-0.0636489,0.879263,0.472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87403,0.446877,0.190716,-0.927605,0.305993,0.214283,-0.924574,0.12975,-0.358229,0.880783,0.273276,-0.386707,0.217416,0.975669,0.0282939,-0.380731,0.923972,0.0363343,-0.382815,0.752761,-0.53554,0,0,0
000819,0.504706,0.705024,0.504937,82.3287,180.456,185.617,0.522221,0.764286,0.378355,-0.625136,0.673363,0.394699,0,0,0,0,0,0,0.996847,0.0781103,-0.0139408,-0.0916454,0.955282,-0.281137,0,0,0,0.643153,0.7362,-0.210627,-0.76388,0.617647,-0.187083,0.703213,0.259991,0.661737,-0.709086,0.151759,0.688598,-0.0636337,0.879028,0.472505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874427,0.446518,0.189735,-0.927401,0.305925,0.215259,-0.924859,0.130294,-0.357295,0.880228,0.273104,-0.38809,0.217416,0.975669,0.0282939,-0.380724,0.923955,0.0368339,-0.382815,0.752761,-0.53554,0,0,0
000820,0.50545,0.704824,0.504801,172.528,191.97,270.921,0.489082,0.78852,0.372874,-0.65211,0.640214,0.406051,-0.654398,0.308446,-0.69038,0,0,0,0.991334,0.128122,-0.0289937,-0.144771,0.950083,-0.276376,0,0,0,0.601291,0.768671,-0.218162,-0.796887,0.578483,-0.174148,0.699757,0.293004,0.651528,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85354,0.489627,0.178144,-0.938319,0.25801,0.230191,-0.935559,0.0843217,-0.342956,0.859039,0.318866,-0.40047,0.168076,0.985381,0.0278334,-0.426361,0.903416,0.045352,-0.428902,0.733754,-0.526923,0,0,0
000821,0.504726,0.70506,0.50514,172.528,191.97,270.921,0.489182,0.788677,0.37241,-0.651821,0.639929,0.406965,-0.654263,0.311149,-0.689294,0,0,0,0.991305,0.128118,-0.0299931,-0.14479,0.95022,-0.275896,0,0,0,0.601223,0.768585,-0.21865,-0.797167,0.578687,-0.172179,0.700358,0.293255,0.650769,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853445,0.490149,0.17716,-0.938097,0.257949,0.231164,-0.935945,0.0838543,-0.342017,0.858677,0.319265,-0.400928,0.168073,0.985367,0.0283331,-0.426341,0.903374,0.0463509,-0.429164,0.734211,-0.526073,0,0,0
000822,0.504667,0.704724,0.504955,172.528,191.97,270.921,0.489281,0.788835,0.371946,-0.651821,0.639929,0.406965,0,0,0,0,0,0,0.991354,0.127621,-0.0304928,-0.14479,0.95022,-0.275896,0,0,0,0.601155,0.7685,-0.219138,-0.797098,0.578636,-0.172671,0.700358,0.293255,0.650769,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853771,0.489759,0.176668,-0.938097,0.257949,0.231164,-0.935945,0.0838543,-0.342017,0.858474,0.318658,-0.401844,0.168078,0.985395,0.0273336,-0.426351,0.903395,0.0458514,-0.430198,0.732999,-0.526918,0,0,0
000823,0.505322,0.704794,0.504684,172.528,191.97,270.921,0.489606,0.788413,0.372411,-0.651966,0.640072,0.406508,-0.654398,0.308446,-0.69038,0,0,0,0.991334,0.128122,-0.0289937,-0.144751,0.949946,-0.276857,0,0,0,0.601291,0.768671,-0.218162,-0.796664,0.578939,-0.173656,0.699757,0.293004,0.651528,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853291,0.490061,0.178144,-0.938319,0.25801,0.230191,-0.935559,0.0843217,-0.342956,0.858851,0.318797,-0.400929,0.168076,0.985381,0.0278334,-0.426351,0.903395,0.0458514,-0.428902,0.733754,-0.526923,0,0,0
000824,0.504602,0.704749,0.50472,172.528,191.97,270.921,0.489281,0.788835,0.371946,-0.651821,0.639929,0.406965,-0.655563,0.306785,-0.690015,0,0,0,0.99129,0.128116,-0.0304928,-0.14479,0.95022,-0.275896,0,0,0,0.601155,0.7685,-0.219138,-0.797098,0.578636,-0.172671,0.700744,0.292332,0.650769,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853771,0.489759,0.176668,-0.937985,0.257918,0.231651,-0.935945,0.0838543,-0.342017,0.858301,0.319126,-0.401844,0.168078,0.985395,0.0273336,-0.426351,0.903395,0.0458514,-0.429766,0.733251,-0.52692,0,0,0
000825,0.505317,0.704831,0.504715,172.528,191.97,270.921,0.489606,0.788413,0.372411,-0.651966,0.640072,0.406508,-0.65364,0.310853,-0.690019,0,0,0,0.991334,0.128122,-0.0289937,-0.144771,0.950083,-0.276376,0,0,0,0.601291,0.768671,-0.218162,-0.796958,0.578534,-0.173656,0.699757,0.293004,0.651528,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853291,0.490061,0.178144,-0.938319,0.25801,0.230191,-0.935559,0.0843217,-0.342956,0.858851,0.318797,-0.400929,0.168076,0.985381,0.0278334,-0.426351,0.903395,0.0458514,-0.428902,0.733754,-0.526923,0,0,0
000826,0.504625,0.705122,0.504687,172.528,191.97,270.921,0.489182,0.788677,0.37241,-0.651531,0.639643,0.407878,-0.655776,0.306333,-0.690013,0,0,0,0.991354,0.127621,-0.0304928,-0.14479,0.95022,-0.275896,0,0,0,0.601223,0.768585,-0.21865,-0.797167,0.578687,-0.172179,0.700744,0.292332,0.650769,0,0,0,-0.0999515,0.873255,0.476902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853445,0.490149,0.17716,-0.937985,0.257918,0.231651,-0.935945,0.0838543,-0.342017,0.858474,0.318658,-0.401844,0.168073,0.985367,0.0283331,-0.426332,0.903353,0.0468503,-0.428732,0.734462,-0.526075,0,0,0
000827,0.505247,0.704558,0.504771,172.528,191.97,270.921,0.489182,0.788677,0.37241,-0.65211,0.640214,0.406051,-0.65364,0.310853,-0.690019,0,0,0,0.991334,0.128122,-0.0289937,-0.144751,0.949946,-0.276857,0,0,0,0.601223,0.768585,-0.21865,-0.796664,0.578939,-0.173656,0.699757,0.293004,0.651528,0,0,0,-0.100002,0.873729,0.476023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853617,0.489671,0.177652,-0.938319,0.25801,0.230191,-0.935604,0.0838237,-0.342956,0.858677,0.319265,-0.400928,0.168078,0.985395,0.0273336,-0.42637,0.903436,0.0448525,-0.428469,0.734005,-0.526925,0,0,0
000828,0.50506,0.704562,0.504635,172.528,191.97,270.921,0.489182,0.788677,0.37241,-0.651821,0.639929,0.406965,-0.653854,0.310401,-0.690019,0,0,0,0.99132,0.12812,-0.0294934,-0.144751,0.949946,-0.276857,0,0,0,0.601548,0.768191,-0.219139,-0.796958,0.578534,-0.173656,0.699757,0.293004,0.651528,0,0,0,-0.0999767,0.873492,0.476463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853694,0.489715,0.17716,-0.938208,0.257979,0.230678,-0.935604,0.0838237,-0.342956,0.858677,0.319265,-0.400928,0.168078,0.985395,0.0273336,-0.426361,0.903416,0.045352,-0.428469,0.734005,-0.526925,0,0,0
000829,0.504796,0.705123,0.504668,172.528,191.97,270.921,0.489182,0.788677,0.37241,-0.651821,0.639929,0.406965,-0.65535,0.307237,-0.690016,0,0,0,0.991305,0.128118,-0.0299931,-0.14479,0.95022,-0.275896,0,0,0,0.601223,0.768585,-0.21865,-0.797098,0.578636,-0.172671,0.700058,0.293129,0.651148,0,0,0,-0.0999515,0.873255,0.476902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853694,0.489715,0.17716,-0.938097,0.257949,0.231164,-0.9359,0.0843523,-0.342017,0.858663,0.318727,-0.401386,0.168073,0.985367,0.0283331,-0.426341,0.903374,0.0463509,-0.430198,0.732999,-0.526918,0,0,0
000830,0.504764,0.704909,0.504738,268.942,10.6389,81.8466,0.505816,0.795089,0.33464,-0.638807,0.677802,0.36402,0,0,0,0,0,0,0.994685,0.0997853,-0.0254073,-0.116884,0.936905,-0.329464,0,0,0,0.624181,0.739038,-0.25342,-0.779827,0.588444,-0.213548,0.701209,0.309678,0.642188,-0.707671,0.170989,0.685539,-0.0821833,0.900333,0.427371,0,0,0,0,0,0,-0.337082,0.559655,0.757075,0,0,0,0,0,0,0.864292,0.476704,0.160477,-0.933358,0.294174,0.205683,-0.929669,0.088973,-0.357491,0.871029,0.273301,-0.408185,0.193649,0.980785,-0.0236672,-0.403065,0.915135,-0.00821373,0,0,0,0,0,0
000831,0.504932,0.704536,0.505253,268.942,10.6389,81.8466,0.505395,0.795357,0.334638,-0.639056,0.678067,0.363088,0,0,0,0,0,0,0.994647,0.100284,-0.0249075,-0.116884,0.936905,-0.329464,0,0,0,0.623881,0.739456,-0.252935,-0.779827,0.588444,-0.213548,0.700805,0.310592,0.642187,-0.708455,0.170662,0.684811,-0.0822188,0.900759,0.426467,0,0,0,0.265433,0.619545,0.738722,-0.336181,0.561074,0.756425,0,0,0,0,0,0,0.864292,0.476704,0.160477,-0.933305,0.294682,0.205193,-0.929669,0.088973,-0.357491,0.871269,0.273899,-0.407272,0.193646,0.980774,-0.024167,-0.403063,0.915131,-0.0087137,0,0,0,0,0,0
000832,0.504897,0.705026,0.505143,268.942,10.6389,81.8466,0.505816,0.795089,0.33464,-0.638807,0.677802,0.36402,0,0,0,0,0,0,0.994647,0.100284,-0.0249075,-0.116921,0.937232,-0.32852,0,0,0,0.623881,0.739456,-0.252935,-0.779827,0.588444,-0.213548,0.701209,0.309678,0.642188,-0.708005,0.171069,0.685175,-0.0821833,0.900333,0.427371,0,0,0,0.264055,0.620138,0.738718,0,0,0,0,0,0,0,0,0,0.864533,0.476266,0.160477,-0.933305,0.294682,0.205193,-0.929669,0.088973,-0.357491,0.871269,0.273899,-0.407272,0.193649,0.980785,-0.0236672,-0.403065,0.915135,-0.00821373,0,0,0,0,0,0
000833,0.505104,0.704963,0.504787,268.942,10.6389,81.8466,0.505726,0.794948,0.335111,-0.638807,0.677802,0.36402,0,0,0,0,0,0,0.994609,0.100783,-0.0244077,-0.116884,0.936905,-0.329464,0,0,0,0.623881,0.739456,-0.252935,-0.779526,0.588843,-0.213548,0.700217,0.310333,0.642954,-0.708122,0.170582,0.685175,-0.0821833,0.900333,0.427371,0,0,0,0.264367,0.619601,0.739056,-0.334033,0.562352,0.756427,0,0,0,0,0,0,0.864463,0.476228,0.160971,-0.933305,0.294682,0.205193,-0.929573,0.0899684,-0.357491,0.871269,0.273899,-0.407272,0.193649,0.980785,-0.0236672,-0.403065,0.915135,-0.00821373,-0.403811,0.714791,-0.570974,0,0,0
000834,0.505253,0.705233,0.50499,268.942,10.6389,81.8466,0.505635,0.794807,0.335582,-0.63942,0.677724,0.363088,0,0,0,0,0,0,0.994709,0.0997878,-0.0244077,-0.116921,0.937232,-0.32852,0,0,0,0.624346,0.73923,-0.252453,-0.779827,0.588444,-0.213548,0.700217,0.310333,0.642954,-0.708455,0.170662,0.684811,-0.0821833,0.900333,0.427371,0,0,0,0.264367,0.619601,0.739056,0,0,0,0,0,0,0,0,0,0.864151,0.476627,0.161464,-0.933305,0.294682,0.205193,-0.929573,0.0899684,-0.357491,0.871418,0.273422,-0.407272,0.193651,0.980797,-0.0231674,-0.403065,0.915135,-0.00821373,-0.404682,0.714301,-0.57097,0,0,0
